problem,depth_min,depth_max,depth_mean,depth_stdev,depth_q25,depth_q50,depth_q75,depth_gini,operation-children_min,operation-children_max,operation-children_mean,operation-children_stdev,operation-children_q25,operation-children_q50,operation-children_q75,operation-children_gini,assembly-nodes-per-manufacturing-nodes,operations_no,machine_no,machine_operations_min,machine_operations_max,machine_operations_mean,machine_operations_stdev,machine_operations_q25,machine_operations_q50,machine_operations_q75,machine_operations_gini,machine_fraction_stdev_min,machine_fraction_stdev_max,machine_fraction_stdev_mean,machine_fraction_stdev_stdev,machine_fraction_stdev_q25,machine_fraction_stdev_q50,machine_fraction_stdev_q75,machine_fraction_stdev_gini,machine_fraction_mean_min,machine_fraction_mean_max,machine_fraction_mean_mean,machine_fraction_mean_stdev,machine_fraction_mean_q25,machine_fraction_mean_q50,machine_fraction_mean_q75,machine_fraction_mean_gini,operation_machines_min,operation_machines_max,operation_machines_mean,operation_machines_stdev,operation_machines_q25,operation_machines_q50,operation_machines_q75,operation_machines_gini,levels_min,levels_max,levels_mean,levels_stdev,levels_q25,levels_q50,levels_q75,levels_gini,operation_mean_acctual_execution_time_min,operation_mean_acctual_execution_time_max,operation_mean_acctual_execution_time_mean,operation_mean_acctual_execution_time_stdev,operation_mean_acctual_execution_time_q25,operation_mean_acctual_execution_time_q50,operation_mean_acctual_execution_time_q75,operation_mean_acctual_execution_time_gini,operation_stdev_acctual_execution_time_min,operation_stdev_acctual_execution_time_max,operation_stdev_acctual_execution_time_mean,operation_stdev_acctual_execution_time_stdev,operation_stdev_acctual_execution_time_q25,operation_stdev_acctual_execution_time_q50,operation_stdev_acctual_execution_time_q75,operation_stdev_acctual_execution_time_gini,machine_mean_acctual_execution_time_min,machine_mean_acctual_execution_time_max,machine_mean_acctual_execution_time_mean,machine_mean_acctual_execution_time_stdev,machine_mean_acctual_execution_time_q25,machine_mean_acctual_execution_time_q50,machine_mean_acctual_execution_time_q75,machine_mean_acctual_execution_time_gini,machine_stev_acctual_execution_time_min,machine_stev_acctual_execution_time_max,machine_stev_acctual_execution_time_mean,machine_stev_acctual_execution_time_stdev,machine_stev_acctual_execution_time_q25,machine_stev_acctual_execution_time_q50,machine_stev_acctual_execution_time_q75,machine_stev_acctual_execution_time_gini
bom_deep_10_3_10_5_No1,11,11,11,0.0,11.0,11.0,11.0,2.5837917429113486e-17,1,2,1.1,0.3038218101251,1.0,1.0,1.0,0.08181817438016593,0.0975609756097561,45,10,0.24444444444444444,0.4,0.3333333333333333,0.05641313411751044,0.2833333333333333,0.33333333333333337,0.3833333333333333,0.09066663946667482,0.10137937550497034,0.296273147243853,0.19386997367718456,0.0820116671597988,0.11113143862380234,0.18158188435459663,0.2860830316447095,0.22419373386019437,0.34444444444444444,0.6555555555555556,0.49333333333333335,0.10452059215204171,0.39722222222222225,0.5111111111111111,0.5583333333333333,0.11261258978573625,0.1,0.5,0.3333333333333333,0.14616304718921388,0.2,0.4,0.5,0.24237029765928106,0.044444444444444446,0.24444444444444444,0.14444444444444443,0.06728111897994425,0.08333333333333333,0.14444444444444443,0.20555555555555557,0.2538459781066305,3020.0,12600.0,4730.666666666667,2146.2042603798754,3270.0,3720.0,5520.0,0.21864796024424027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.928015126311162e-17,3990.0,5656.666666666667,4896.023706685472,486.9323158083397,4565.735294117647,4830.695187165775,5308.125,0.05283017710778447,1260.7607414013269,3109.1329486382037,2165.6884010522685,572.9961639455175,1750.2071924546246,2147.4323654425034,2745.1131819435586,0.14183052946629676
bom_deep_10_3_10_5_No2,11,11,11,0.0,11.0,11.0,11.0,2.5837917429113486e-17,1,2,1.1,0.3038218101251,1.0,1.0,1.0,0.08181817438016593,0.0975609756097561,45,10,0.17777777777777778,0.4666666666666667,0.3,0.08654312181887351,0.2222222222222222,0.3,0.35555555555555557,0.15185180123458478,0.097182531580755,0.25495097567963926,0.16597306940462983,0.05308560765132377,0.12314801354204621,0.15855187495562162,0.19883786426675915,0.16616929849544138,0.22222222222222224,0.6444444444444445,0.3933333333333333,0.12218854754952846,0.29722222222222217,0.40555555555555556,0.45555555555555555,0.16101690821604026,0.1,0.5,0.3,0.13816985594155148,0.2,0.3,0.4,0.2567900378601109,0.044444444444444446,0.24444444444444444,0.14444444444444443,0.06728111897994425,0.08333333333333333,0.14444444444444443,0.20555555555555557,0.2538459781066305,1220.0,15600.0,2914.6666666666665,2886.395676271706,1390.0,1920.0,3240.0,0.3852665107793676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.928015126311162e-17,1407.5,4023.75,2809.4119630369632,813.6002500383936,2190.0714285714284,2688.4285714285716,3483.409090909091,0.153762044243266,226.5108007516261,4497.449462380502,2607.5799139172295,1645.670792692162,1052.7909774178315,3025.2927429264882,4200.430428168221,0.3338577529286045
bom_deep_10_3_15_5_No1,11,11,11,0.0,11.0,11.0,11.0,2.5837917429113486e-17,1,2,1.1,0.3038218101251,1.0,1.0,1.0,0.08181817438016593,0.0975609756097561,45,15,0.06666666666666667,0.4888888888888889,0.21925925925925926,0.11634245705392804,0.13333333333333333,0.2,0.3111111111111111,0.28108095288537627,0.04074998970014177,0.21340886941115061,0.10777744724794802,0.053172268411584706,0.0664832642100583,0.08672581807839878,0.15351001128696318,0.2645290682095705,0.04285714285714286,0.2904761904761905,0.13777777777777778,0.07247457842492525,0.08571428571428572,0.12857142857142856,0.19523809523809524,0.28571407834116436,0.06666666666666667,0.3333333333333333,0.21925925925925926,0.09808491705651938,0.13333333333333333,0.26666666666666666,0.3333333333333333,0.24804793491807775,0.044444444444444446,0.24444444444444444,0.14444444444444443,0.06728111897994425,0.08333333333333333,0.14444444444444443,0.20555555555555557,0.2538459781066305,1638.0,18288.0,5135.01,3295.9730642723844,3132.25,3894.0,6464.8,0.3058004455002877,0.0,1722.5121189704298,817.0421930787574,481.029663755044,519.2243814052504,953.1354573196824,1183.3013468907434,0.3266294942797779,3898.222222222222,8321.0,5059.124325026825,1147.567992418839,4101.5,4719.5625,5722.461538461538,0.11131261336553523,1446.6151131915792,6067.983190484298,2951.533583333682,1428.9495551181917,1740.6757308585652,2658.5545780450784,4165.901733975834,0.25012042208492546
bom_deep_10_3_15_5_No2,11,11,11,0.0,11.0,11.0,11.0,2.5837917429113486e-17,1,2,1.1,0.3038218101251,1.0,1.0,1.0,0.08181817438016593,0.0975609756097561,45,15,0.08888888888888889,0.3333333333333333,0.19407407407407407,0.06949892043198262,0.15555555555555556,0.17777777777777778,0.26666666666666666,0.19338412427408352,0.035634832254989916,0.14525460784051258,0.08514612027318522,0.032479176353965286,0.052297636036849074,0.0834248581641405,0.09582238351204368,0.20547337293402193,0.023809523809523808,0.19047619047619047,0.1034920634920635,0.04533525787183761,0.07142857142857142,0.1,0.12857142857142856,0.23885457493090664,0.06666666666666667,0.3333333333333333,0.19407407407407407,0.08741197271647808,0.13333333333333333,0.2,0.26666666666666666,0.24834592801513888,0.044444444444444446,0.24444444444444444,0.14444444444444443,0.06728111897994425,0.08333333333333333,0.14444444444444443,0.20555555555555557,0.2538459781066305,1596.0,12474.0,4659.834074074074,2527.3079622090772,2978.5,3990.0,5824.0,0.2801574594588014,0.0,1671.5645365943847,762.4385051875518,494.4048050356991,395.2726906832801,904.1749001161224,1180.1673066548915,0.3650010659513164,3205.6666666666665,7228.285714285715,4780.373506308506,1099.97114880728,4010.0,4451.333333333333,5953.625,0.12175191102578677,1452.3071300520423,3717.8586002467296,2483.9932948042892,754.4877332410226,1579.5664753342924,2756.9993471163534,3070.0433657942267,0.16523702110313745
bom_deep_10_5_10_5_No1,11,11,11,0.0,11.0,11.0,11.0,4.128776793391626e-17,1,4,1.3545816733067728,0.6140153862190763,1.0,1.0,2.0,0.19652564754943486,0.2752808988764045,681,10,0.19970631424375918,0.368575624082232,0.28076358296622617,0.04770724007331643,0.25477239353891334,0.27165932452276065,0.32048458149779735,0.08723846265199107,0.7282017424984492,1.354416643594003,1.1333081848895235,0.19720673571802397,0.9851421366271855,1.192451277428614,1.2804962659033046,0.08840993409118905,4.055555555555555,6.277777777777778,5.191111111111111,0.7675661211536996,4.3583333333333325,5.322222222222223,5.825,0.07962328613739394,0.1,0.5,0.28076358296622617,0.1337139337676297,0.2,0.3,0.4,0.26745516067062897,0.002936857562408223,0.016152716593245228,0.009544787077826725,0.004445888919379577,0.005506607929515418,0.009544787077826727,0.013582966226138034,0.25384349434738995,3666.0,28048.5,5978.02601566324,1605.253624056223,5180.700000000001,5788.5,6645.0,0.12107327032417999,0.0,2592.253459829883,997.9250174353825,799.3831206688583,5.656854249492381,1039.2441163332767,1650.7560245736668,0.4489190822608144,5442.863905325444,6264.855263157895,5950.54667191402,318.5731088151249,5632.161171726756,6082.6647413360115,6253.46347826087,0.027970375553282353,1489.8245843761495,2387.3747000963244,1902.385577267372,336.40079677856016,1610.5258117449189,1776.247200963653,2237.1548199776616,0.09344519822858412
bom_deep_10_5_10_5_No2,11,11,11,0.0,11.0,11.0,11.0,4.128776793391626e-17,1,4,1.3545816733067728,0.6140153862190763,1.0,1.0,2.0,0.19652564754943486,0.2752808988764045,681,10,0.19970631424375918,0.368575624082232,0.28076358296622617,0.04770724007331643,0.25477239353891334,0.27165932452276065,0.32048458149779735,0.08723846265199107,0.7282017424984492,1.354416643594003,1.1333081848895235,0.19720673571802397,0.9851421366271855,1.192451277428614,1.2804962659033046,0.08840993409118905,4.055555555555555,6.277777777777778,5.191111111111111,0.7675661211536996,4.3583333333333325,5.322222222222223,5.825,0.07962328613739394,0.1,0.5,0.28076358296622617,0.1337139337676297,0.2,0.3,0.4,0.26745516067062897,0.002936857562408223,0.016152716593245228,0.009544787077826725,0.004445888919379577,0.005506607929515418,0.009544787077826727,0.013582966226138034,0.25384349434738995,3667.0,28899.0,5985.413240332844,1639.2576861552188,5178.9,5802.0,6643.875,0.12207815528330343,0.0,2596.4961005170026,999.7767429652704,804.616153755274,2.4748737341529163,1038.9563673866835,1708.1051928292918,0.4507175575024562,5393.207100591716,6306.869565217391,5957.869146095424,343.76373273866886,5632.911171726756,6083.849765119508,6255.95073089701,0.030135642597801875,1489.8245843761495,2548.7229179782744,1925.5919725014064,388.076028745186,1610.2362712534969,1798.9640153277678,2235.6917620395316,0.10622450722443981
bom_deep_10_5_20_5_No1,11,11,11,0.0,11.0,11.0,11.0,-8.291532460056991e-17,1,5,1.6196319018404908,0.8963366099197104,1.0,1.0,2.0,0.2640528978071634,0.3369620253164557,5281,20,0.11172126491194849,0.20999810641923877,0.15338950956258285,0.02764023558240797,0.13482295019882598,0.1498769172505207,0.17032758947169097,0.09805869787692323,1.955289721431799,4.32573050991904,2.834381226595473,0.5996268392134071,2.268141363662892,2.9024729558481033,3.1384343449261536,0.11376956592944226,4.0394736842105265,8.173684210526316,5.663947368421053,1.200318608381566,4.846052631578948,5.514473684210527,6.413157894736842,0.11563443553681711,0.05,0.25,0.15338950956258285,0.06722915326717115,0.1,0.15,0.2,0.24719577954770658,0.0003787161522438932,0.0020829388373414127,0.001230827494792653,0.0005733100462218314,0.0007100927854572997,0.001230827494792653,0.001751562204128006,0.25382553149797177,1243.0,981189.0,35006.28780218393,64919.421251955646,6417.8,14086.0,34502.625,0.6366131587937032,0.0,64950.586279109135,1857.1977358433032,3489.414949275486,537.9573381400785,1030.9616869699862,1764.9385258416225,0.6219105008934205,27348.605985037408,41914.33370165746,35005.53847708998,3890.3986245200895,31650.642328706672,35439.377760227944,37584.56300588668,0.0614203813202195,43372.963273609,81557.54845746064,63067.45138629441,9511.223057310552,57931.512051712285,60602.16549965395,69233.7507592728,0.08034574611655831
bom_deep_10_5_20_5_No2,11,11,11,0.0,11.0,11.0,11.0,1.594933174636635e-17,1,3,1.126984126984127,0.38066425355887046,1.0,1.0,1.0,0.10149786713961467,0.1076923076923077,72,20,0.09722222222222222,0.25,0.14444444444444443,0.038867997730309606,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.14086528709326276,0.0303488489333442,0.11470786693528089,0.06689141991650362,0.020664103139153914,0.054273109800980504,0.058614079377100683,0.08387632096747141,0.16030732573575457,0.028947368421052635,0.1473684210526316,0.0736842105263158,0.029304022962263275,0.052631578947368425,0.06447368421052632,0.09605263157894738,0.20946400144171232,0.05,0.25,0.14444444444444446,0.07670850052769991,0.05,0.15,0.2,0.2970083413873876,0.027777777777777776,0.1527777777777778,0.09027777777777778,0.042050699362465166,0.05208333333333333,0.09027777777777778,0.1284722222222222,0.2538458726630334,1288.0,60816.0,8230.789814814814,12008.722453762794,3027.075,4027.0,6204.0,0.5393436430669679,0.0,4872.965421588789,904.005173154901,873.9339634391716,0.0,880.3479425772516,1255.6193583402842,0.49025041259466423,3819.2,20050.5,8905.49061924187,4262.742960217887,5438.522727272727,7478.1,11675.1875,0.25365161627995325,2049.6029317352613,21351.304911610707,10641.247654527118,6577.442546116006,4826.247732496233,10301.909956995976,17669.239949116974,0.3398661366542498
bom_deep_10_5_30_15_No1,11,11,11,0.0,11.0,11.0,11.0,4.2673549535349785e-17,1,4,1.3684992570579495,0.6203543825067093,1.0,1.0,2.0,0.1998441369666982,0.2841225626740947,922,30,0.21366594360086769,0.34164859002169196,0.2764280549530007,0.030341681037835525,0.25216919739696314,0.2738611713665944,0.29663774403470716,0.06066786540143226,0.38538573856291664,0.7496505297827135,0.5750678161665828,0.09563486236529842,0.49830514905773915,0.572901077401573,0.6738931376895955,0.09311985385819067,2.1045977011494252,3.5206896551724136,2.831954022988506,0.3608227614489661,2.5468390804597703,2.817816091954023,3.0839080459770116,0.07140370088169595,0.03333333333333333,0.5,0.2764280549530007,0.14798657862083625,0.13333333333333333,0.26666666666666666,0.4,0.30749681199555945,0.0021691973969631237,0.01193058568329718,0.0070498915401301515,0.003283785633511379,0.0040672451193058574,0.0070498915401301515,0.010032537960954447,0.25384255318716864,3676.0,22048.5,6096.469082436002,1381.11123962031,5416.733333333334,5858.0,6424.5,0.09971815169890064,0.0,2566.7976157071676,1378.6661738754005,486.4053943013463,1267.8424586674796,1474.845597702401,1598.7045425236379,0.17662939864236185,5790.720524017467,6493.915322580645,6137.372865468353,175.6734260989967,6004.951805141041,6142.819978330506,6284.749160454785,0.016031742751703944,1588.9587591943357,2228.5129891024367,1973.3618593113554,174.34239280904154,1838.2993973998127,1981.738071105108,2143.316555929882,0.04936187629467961
bom_deep_10_5_30_15_No2,11,11,11,0.0,11.0,11.0,11.0,4.2673549535349785e-17,1,4,1.3684992570579495,0.6203543825067093,1.0,1.0,2.0,0.1998441369666982,0.2841225626740947,922,30,0.21366594360086769,0.34164859002169196,0.2764280549530007,0.030341681037835525,0.25216919739696314,0.2738611713665944,0.29663774403470716,0.06066786540143226,0.38538573856291664,0.7496505297827135,0.5750678161665828,0.09563486236529842,0.49830514905773915,0.572901077401573,0.6738931376895955,0.09311985385819067,2.1045977011494252,3.5206896551724136,2.831954022988506,0.3608227614489661,2.5468390804597703,2.817816091954023,3.0839080459770116,0.07140370088169595,0.03333333333333333,0.5,0.2764280549530007,0.14798657862083625,0.13333333333333333,0.26666666666666666,0.4,0.30749681199555945,0.0021691973969631237,0.01193058568329718,0.0070498915401301515,0.003283785633511379,0.0040672451193058574,0.0070498915401301515,0.010032537960954447,0.25384255318716864,3676.0,22696.5,6104.903957647559,1402.2552241928063,5418.783333333333,5859.818181818182,6433.733333333333,0.10044005909100073,0.0,2579.5255377685253,1376.4743571455604,489.8821214515421,1267.641116404797,1474.4455794184696,1595.974453174948,0.1787049837742819,5752.117903930131,6429.030973451328,6146.8946316779375,187.27521106091527,6009.586939589666,6178.897484061931,6284.254946738147,0.016947005615044218,1565.9528940922319,2347.473228520549,1988.133499638642,189.63456851353462,1825.7688516428361,1988.7578693710275,2130.29115338697,0.05315520219621325
